year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,4,9E,Endeavor Air Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",86.0,9.0,3.12,0.0,2.15,0.0,3.73,0.0,0.0,486.0,231.0,0.0,64.0,0.0,191.0
2024,4,9E,Endeavor Air Inc.,AEX,"Alexandria, LA: Alexandria International",60.0,9.0,2.53,0.0,3.77,0.0,2.7,0.0,1.0,603.0,185.0,0.0,173.0,0.0,245.0
2024,4,9E,Endeavor Air Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",156.0,16.0,10.57,0.0,2.2,0.0,3.23,0.0,0.0,703.0,465.0,0.0,123.0,0.0,115.0
2024,4,9E,Endeavor Air Inc.,ALB,"Albany, NY: Albany International",115.0,16.0,8.0,0.98,2.72,0.0,4.31,0.0,0.0,865.0,517.0,41.0,88.0,0.0,219.0
2024,4,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2032.0,241.0,60.87,12.49,56.98,0.0,110.66,3.0,1.0,16233.0,5737.0,1528.0,1745.0,0.0,7223.0
2024,4,9E,Endeavor Air Inc.,ATW,"Appleton, WI: Appleton International",20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0
2024,4,9E,Endeavor Air Inc.,AUS,"Austin, TX: Austin - Bergstrom International",77.0,11.0,4.59,0.0,4.13,0.0,2.28,0.0,0.0,588.0,336.0,0.0,100.0,0.0,152.0
2024,4,9E,Endeavor Air Inc.,AVL,"Asheville, NC: Asheville Regional",49.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,279.0,197.0,0.0,82.0,0.0,0.0
2024,4,9E,Endeavor Air Inc.,BDL,"Hartford, CT: Bradley International",56.0,6.0,2.03,0.0,3.12,0.0,0.85,1.0,0.0,213.0,82.0,0.0,92.0,0.0,39.0
2024,4,9E,Endeavor Air Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",30.0,3.0,1.04,0.0,0.31,0.0,1.65,0.0,0.0,89.0,25.0,0.0,13.0,0.0,51.0
2024,4,9E,Endeavor Air Inc.,BGR,"Bangor, ME: Bangor International",84.0,13.0,4.57,0.0,2.81,0.0,5.62,4.0,0.0,437.0,162.0,0.0,101.0,0.0,174.0
2024,4,9E,Endeavor Air Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",95.0,13.0,2.27,1.91,2.5,0.0,6.32,1.0,0.0,898.0,103.0,55.0,130.0,0.0,610.0
2024,4,9E,Endeavor Air Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",60.0,7.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,156.0,66.0,0.0,71.0,0.0,19.0
2024,4,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",154.0,20.0,6.61,0.0,4.08,0.0,9.31,3.0,0.0,1145.0,361.0,0.0,150.0,0.0,634.0
2024,4,9E,Endeavor Air Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",15.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,95.0,78.0,0.0,17.0,0.0,0.0
2024,4,9E,Endeavor Air Inc.,BTV,"Burlington, VT: Burlington International",142.0,14.0,3.03,0.17,1.8,0.0,9.0,5.0,1.0,1546.0,156.0,9.0,121.0,0.0,1260.0
2024,4,9E,Endeavor Air Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",193.0,16.0,4.4,1.55,4.73,0.0,5.32,1.0,1.0,668.0,227.0,60.0,197.0,0.0,184.0
2024,4,9E,Endeavor Air Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",60.0,12.0,2.44,0.0,3.94,0.0,5.62,2.0,0.0,478.0,182.0,0.0,91.0,0.0,205.0
2024,4,9E,Endeavor Air Inc.,CAE,"Columbia, SC: Columbia Metropolitan",93.0,18.0,4.56,0.0,5.82,0.0,7.62,0.0,0.0,866.0,255.0,0.0,264.0,0.0,347.0
2024,4,9E,Endeavor Air Inc.,CHA,"Chattanooga, TN: Lovell Field",68.0,11.0,3.34,1.76,1.61,0.0,4.29,0.0,0.0,523.0,141.0,99.0,48.0,0.0,235.0
2024,4,9E,Endeavor Air Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",134.0,24.0,8.13,0.0,7.07,0.0,8.8,2.0,0.0,1573.0,653.0,0.0,418.0,0.0,502.0
2024,4,9E,Endeavor Air Inc.,CHS,"Charleston, SC: Charleston AFB/International",131.0,15.0,5.29,0.0,4.59,0.0,5.12,1.0,0.0,1098.0,451.0,0.0,259.0,0.0,388.0
2024,4,9E,Endeavor Air Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0,0.0
2024,4,9E,Endeavor Air Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",215.0,22.0,8.36,0.01,6.75,0.0,6.88,3.0,0.0,1349.0,555.0,2.0,262.0,0.0,530.0
2024,4,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",246.0,37.0,7.67,0.9,12.55,1.0,14.89,1.0,1.0,1746.0,406.0,86.0,404.0,55.0,795.0
2024,4,9E,Endeavor Air Inc.,CMH,"Columbus, OH: John Glenn Columbus International",56.0,4.0,1.54,0.0,1.46,0.0,1.0,0.0,0.0,145.0,35.0,0.0,31.0,0.0,79.0
2024,4,9E,Endeavor Air Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",23.0,2.0,0.14,1.0,0.0,0.0,0.86,0.0,0.0,75.0,4.0,47.0,0.0,0.0,24.0
2024,4,9E,Endeavor Air Inc.,CSG,"Columbus, GA: Columbus Airport",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,9E,Endeavor Air Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",645.0,85.0,25.94,1.6,20.72,0.0,36.73,4.0,0.0,7618.0,3738.0,56.0,971.0,0.0,2853.0
2024,4,9E,Endeavor Air Inc.,CWA,"Mosinee, WI: Central Wisconsin",60.0,2.0,0.0,0.97,0.03,0.0,1.0,0.0,0.0,146.0,0.0,65.0,2.0,0.0,79.0
2024,4,9E,Endeavor Air Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",56.0,8.0,3.01,0.0,3.13,0.0,1.85,1.0,0.0,360.0,131.0,0.0,133.0,0.0,96.0
2024,4,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",168.0,41.0,4.1,2.4,24.66,0.0,9.85,2.0,0.0,1829.0,244.0,164.0,1049.0,0.0,372.0
2024,4,9E,Endeavor Air Inc.,DHN,"Dothan, AL: Dothan Regional",15.0,3.0,2.76,0.0,0.04,0.0,0.2,0.0,0.0,117.0,113.0,0.0,1.0,0.0,3.0
2024,4,9E,Endeavor Air Inc.,DLH,"Duluth, MN: Duluth International",45.0,2.0,0.89,0.0,1.11,0.0,0.0,0.0,0.0,93.0,66.0,0.0,27.0,0.0,0.0
2024,4,9E,Endeavor Air Inc.,DSM,"Des Moines, IA: Des Moines International",228.0,17.0,5.12,0.38,7.24,0.0,4.26,1.0,3.0,683.0,189.0,8.0,191.0,0.0,295.0
2024,4,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1156.0,105.0,30.94,4.16,19.71,1.0,49.19,4.0,0.0,6929.0,2472.0,433.0,813.0,33.0,3178.0
2024,4,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",138.0,27.0,5.53,2.69,10.2,0.0,8.58,3.0,0.0,2080.0,465.0,156.0,609.0,0.0,850.0
2024,4,9E,Endeavor Air Inc.,EYW,"Key West, FL: Key West International",30.0,6.0,4.34,0.0,1.66,0.0,0.0,0.0,0.0,326.0,285.0,0.0,41.0,0.0,0.0
2024,4,9E,Endeavor Air Inc.,FAR,"Fargo, ND: Hector International",15.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,150.0,0.0,0.0,21.0,0.0,129.0
2024,4,9E,Endeavor Air Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",30.0,4.0,1.69,0.4,1.23,0.0,0.69,0.0,0.0,147.0,39.0,10.0,60.0,0.0,38.0
2024,4,9E,Endeavor Air Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",29.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0
2024,4,9E,Endeavor Air Inc.,GNV,"Gainesville, FL: Gainesville Regional",15.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,447.0,26.0,0.0,421.0,0.0,0.0
2024,4,9E,Endeavor Air Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0
2024,4,9E,Endeavor Air Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",34.0,2.0,1.0,0.94,0.06,0.0,0.0,0.0,0.0,85.0,17.0,64.0,4.0,0.0,0.0
2024,4,9E,Endeavor Air Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",101.0,14.0,4.24,0.0,3.48,0.0,6.28,1.0,0.0,732.0,260.0,0.0,193.0,0.0,279.0
2024,4,9E,Endeavor Air Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",116.0,8.0,2.22,0.0,2.87,1.0,1.91,2.0,0.0,884.0,217.0,0.0,234.0,45.0,388.0
2024,4,9E,Endeavor Air Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",104.0,12.0,4.39,0.0,2.0,0.0,5.61,2.0,0.0,1226.0,415.0,0.0,410.0,0.0,401.0
2024,4,9E,Endeavor Air Inc.,GTR,"Columbus, MS: Golden Triangle Regional",60.0,4.0,1.84,1.0,0.33,0.0,0.83,0.0,0.0,144.0,66.0,51.0,12.0,0.0,15.0
2024,4,9E,Endeavor Air Inc.,HPN,"White Plains, NY: Westchester County",73.0,12.0,4.83,1.95,3.53,0.0,1.69,1.0,2.0,416.0,198.0,37.0,123.0,0.0,58.0
2024,4,9E,Endeavor Air Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",111.0,14.0,9.54,0.0,2.95,0.0,1.51,0.0,0.0,812.0,653.0,0.0,72.0,0.0,87.0
2024,4,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",25.0,5.0,2.65,0.0,0.37,0.0,1.99,0.0,0.0,277.0,112.0,0.0,24.0,0.0,141.0
2024,4,9E,Endeavor Air Inc.,ILM,"Wilmington, NC: Wilmington International",82.0,13.0,6.12,0.0,2.35,0.0,4.53,0.0,0.0,705.0,339.0,0.0,91.0,0.0,275.0
2024,4,9E,Endeavor Air Inc.,IND,"Indianapolis, IN: Indianapolis International",263.0,35.0,11.66,0.5,10.42,0.0,12.42,1.0,0.0,2859.0,1073.0,68.0,573.0,0.0,1145.0
2024,4,9E,Endeavor Air Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins International",60.0,9.0,3.25,0.0,1.06,0.0,4.69,1.0,0.0,539.0,269.0,0.0,43.0,0.0,227.0
2024,4,9E,Endeavor Air Inc.,JAX,"Jacksonville, FL: Jacksonville International",74.0,5.0,3.91,0.0,0.41,0.0,0.67,2.0,0.0,488.0,426.0,0.0,17.0,0.0,45.0
2024,4,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1474.0,239.0,45.49,11.98,112.9,0.0,68.62,24.0,2.0,23515.0,5638.0,1058.0,9774.0,0.0,7045.0
2024,4,9E,Endeavor Air Inc.,LEX,"Lexington, KY: Blue Grass",35.0,5.0,2.69,1.0,1.19,0.0,0.12,0.0,0.0,158.0,90.0,26.0,36.0,0.0,6.0
2024,4,9E,Endeavor Air Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",86.0,5.0,2.51,0.8,1.49,0.0,0.19,0.0,1.0,302.0,129.0,103.0,56.0,0.0,14.0
2024,4,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",2790.0,343.0,74.16,20.86,123.43,0.0,124.55,45.0,2.0,27522.0,8322.0,2136.0,7998.0,0.0,9066.0
2024,4,9E,Endeavor Air Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,9E,Endeavor Air Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",64.0,11.0,6.64,1.0,1.25,0.0,2.11,0.0,0.0,506.0,286.0,30.0,24.0,0.0,166.0
2024,4,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",145.0,20.0,5.99,0.0,7.1,0.0,6.91,2.0,0.0,1805.0,586.0,0.0,633.0,0.0,586.0
2024,4,9E,Endeavor Air Inc.,MDT,"Harrisburg, PA: Harrisburg International",29.0,1.0,0.0,0.88,0.12,0.0,0.0,0.0,0.0,17.0,0.0,15.0,2.0,0.0,0.0
2024,4,9E,Endeavor Air Inc.,MEM,"Memphis, TN: Memphis International",73.0,9.0,2.17,0.0,2.0,0.0,4.83,1.0,0.0,445.0,95.0,0.0,150.0,0.0,200.0
2024,4,9E,Endeavor Air Inc.,MGM,"Montgomery, AL: Montgomery Regional",82.0,7.0,5.47,0.0,0.17,0.0,1.36,0.0,0.0,246.0,201.0,0.0,11.0,0.0,34.0
2024,4,9E,Endeavor Air Inc.,MKE,"Milwaukee, WI: General Mitchell International",118.0,13.0,5.79,0.22,3.15,0.0,3.84,0.0,0.0,895.0,442.0,20.0,239.0,0.0,194.0
2024,4,9E,Endeavor Air Inc.,MLI,"Moline, IL: Quad Cities International",60.0,11.0,2.8,1.97,5.46,0.0,0.76,0.0,0.0,374.0,109.0,124.0,128.0,0.0,13.0
2024,4,9E,Endeavor Air Inc.,MLU,"Monroe, LA: Monroe Regional",60.0,9.0,3.95,2.0,1.27,0.0,1.78,0.0,0.0,311.0,167.0,65.0,34.0,0.0,45.0
2024,4,9E,Endeavor Air Inc.,MOB,"Mobile, AL: Mobile Regional",86.0,11.0,3.84,1.7,2.61,0.0,2.84,0.0,0.0,630.0,107.0,191.0,71.0,0.0,261.0
2024,4,9E,Endeavor Air Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",15.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.0,0.0,0.0,25.0,0.0,16.0
2024,4,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",664.0,44.0,15.03,2.0,13.64,0.0,13.33,0.0,0.0,3212.0,1578.0,84.0,446.0,0.0,1104.0
2024,4,9E,Endeavor Air Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",49.0,5.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,369.0,0.0,174.0,74.0,0.0,121.0
2024,4,9E,Endeavor Air Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",30.0,3.0,1.97,0.0,1.03,0.0,0.0,0.0,0.0,208.0,172.0,0.0,36.0,0.0,0.0
2024,4,9E,Endeavor Air Inc.,OMA,"Omaha, NE: Eppley Airfield",19.0,2.0,0.0,0.0,0.22,0.0,1.78,0.0,1.0,37.0,0.0,0.0,4.0,0.0,33.0
2024,4,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",16.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,30.0,0.0,20.0,0.0,0.0
2024,4,9E,Endeavor Air Inc.,ORF,"Norfolk, VA: Norfolk International",200.0,23.0,7.0,0.0,6.22,0.0,9.78,4.0,0.0,2496.0,1435.0,0.0,274.0,0.0,787.0
2024,4,9E,Endeavor Air Inc.,ORH,"Worcester, MA: Worcester Regional",26.0,3.0,0.94,0.0,0.09,0.0,1.98,2.0,0.0,245.0,15.0,0.0,5.0,0.0,225.0
2024,4,9E,Endeavor Air Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",168.0,20.0,7.63,0.88,5.22,0.0,6.27,0.0,0.0,982.0,364.0,28.0,202.0,0.0,388.0
2024,4,9E,Endeavor Air Inc.,PNS,"Pensacola, FL: Pensacola International",30.0,5.0,0.78,0.0,2.22,0.0,2.0,0.0,0.0,195.0,18.0,0.0,85.0,0.0,92.0
2024,4,9E,Endeavor Air Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",74.0,9.0,1.97,0.0,1.95,0.0,5.07,3.0,0.0,509.0,93.0,0.0,88.0,0.0,328.0
2024,4,9E,Endeavor Air Inc.,PWM,"Portland, ME: Portland International Jetport",22.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,28.0,0.0,0.0,0.0,0.0,28.0
2024,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",602.0,111.0,20.54,2.54,31.11,0.0,56.82,8.0,3.0,7558.0,2562.0,126.0,1429.0,0.0,3441.0
2024,4,9E,Endeavor Air Inc.,RIC,"Richmond, VA: Richmond International",184.0,24.0,7.04,0.0,9.8,0.0,7.15,1.0,0.0,1122.0,330.0,0.0,407.0,0.0,385.0
2024,4,9E,Endeavor Air Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",86.0,15.0,5.02,0.0,3.68,0.0,6.31,0.0,3.0,824.0,324.0,0.0,153.0,0.0,347.0
2024,4,9E,Endeavor Air Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",212.0,26.0,6.4,0.0,7.03,0.0,12.58,6.0,0.0,3023.0,639.0,0.0,1286.0,0.0,1098.0
2024,4,9E,Endeavor Air Inc.,RST,"Rochester, MN: Rochester International",26.0,3.0,1.77,0.0,1.23,0.0,0.0,0.0,0.0,121.0,86.0,0.0,35.0,0.0,0.0
2024,4,9E,Endeavor Air Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",176.0,27.0,6.58,0.0,8.14,0.0,12.28,3.0,1.0,2108.0,396.0,0.0,513.0,0.0,1199.0
2024,4,9E,Endeavor Air Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,9E,Endeavor Air Inc.,SGF,"Springfield, MO: Springfield-Branson National",37.0,5.0,1.88,0.74,2.38,0.0,0.0,0.0,0.0,131.0,37.0,29.0,65.0,0.0,0.0
2024,4,9E,Endeavor Air Inc.,SHV,"Shreveport, LA: Shreveport Regional",116.0,16.0,5.34,0.69,6.35,0.0,3.63,0.0,1.0,543.0,204.0,35.0,211.0,0.0,93.0
2024,4,9E,Endeavor Air Inc.,STL,"St. Louis, MO: St Louis Lambert International",142.0,12.0,3.28,0.78,4.29,0.0,3.65,1.0,1.0,745.0,146.0,65.0,184.0,0.0,350.0
2024,4,9E,Endeavor Air Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",177.0,15.0,3.06,0.0,3.2,0.0,8.74,3.0,0.0,652.0,88.0,0.0,141.0,0.0,423.0
2024,4,9E,Endeavor Air Inc.,TLH,"Tallahassee, FL: Tallahassee International",29.0,3.0,0.0,0.0,0.24,0.0,2.76,0.0,0.0,99.0,0.0,0.0,6.0,0.0,93.0
2024,4,9E,Endeavor Air Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",116.0,4.0,1.81,0.18,1.19,0.0,0.82,0.0,0.0,86.0,32.0,6.0,21.0,0.0,27.0
2024,4,9E,Endeavor Air Inc.,TUL,"Tulsa, OK: Tulsa International",44.0,6.0,1.27,0.0,2.25,0.0,2.48,0.0,0.0,167.0,35.0,0.0,48.0,0.0,84.0
2024,4,9E,Endeavor Air Inc.,TVC,"Traverse City, MI: Cherry Capital",31.0,4.0,1.97,0.0,0.08,0.0,1.95,0.0,0.0,355.0,259.0,0.0,6.0,0.0,90.0
2024,4,9E,Endeavor Air Inc.,TYS,"Knoxville, TN: McGhee Tyson",176.0,27.0,12.12,0.26,6.27,0.0,8.34,1.0,1.0,2009.0,1255.0,36.0,233.0,0.0,485.0
2024,4,9E,Endeavor Air Inc.,VLD,"Valdosta, GA: Valdosta Regional",45.0,6.0,2.78,0.0,3.0,0.0,0.22,0.0,0.0,190.0,124.0,0.0,60.0,0.0,6.0
2024,4,9E,Endeavor Air Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",124.0,12.0,5.95,0.0,3.63,0.0,2.42,0.0,1.0,503.0,245.0,0.0,152.0,0.0,106.0
2024,4,AA,American Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",244.0,58.0,24.42,3.96,10.6,0.0,19.02,2.0,0.0,3583.0,1253.0,556.0,462.0,0.0,1312.0
2024,4,AA,American Airlines Network,AGS,"Augusta, GA: Augusta Regional at Bush Field",23.0,6.0,0.54,0.04,3.57,0.0,1.85,0.0,0.0,607.0,101.0,4.0,291.0,0.0,211.0
2024,4,AA,American Airlines Network,ALB,"Albany, NY: Albany International",120.0,43.0,12.43,1.22,9.15,0.0,20.19,0.0,1.0,3217.0,1106.0,51.0,292.0,0.0,1768.0
2024,4,AA,American Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",30.0,12.0,5.72,1.09,3.7,0.0,1.49,0.0,0.0,463.0,211.0,49.0,139.0,0.0,64.0
2024,4,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",577.0,174.0,67.47,4.94,29.25,0.17,72.17,4.0,0.0,13170.0,4939.0,457.0,1314.0,13.0,6447.0
2024,4,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1102.0,259.0,78.02,11.39,49.17,1.33,119.09,9.0,2.0,21502.0,7699.0,1207.0,2656.0,52.0,9888.0
2024,4,AA,American Airlines Network,AVL,"Asheville, NC: Asheville Regional",11.0,6.0,1.71,0.0,0.57,0.0,3.72,1.0,0.0,830.0,184.0,0.0,64.0,0.0,582.0
2024,4,AA,American Airlines Network,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",60.0,25.0,6.55,0.08,2.65,0.0,15.71,0.0,1.0,1709.0,443.0,9.0,87.0,0.0,1170.0
2024,4,AA,American Airlines Network,BDL,"Hartford, CT: Bradley International",289.0,82.0,30.69,4.34,10.47,1.31,35.2,1.0,0.0,6530.0,3417.0,325.0,340.0,44.0,2404.0
2024,4,AA,American Airlines Network,BFL,"Bakersfield, CA: Meadows Field",105.0,31.0,14.13,0.11,4.65,0.0,12.11,1.0,0.0,1686.0,827.0,9.0,165.0,0.0,685.0
2024,4,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",671.0,184.0,63.8,9.22,36.36,0.26,74.36,7.0,1.0,11577.0,4110.0,741.0,1312.0,14.0,5400.0
2024,4,AA,American Airlines Network,BOI,"Boise, ID: Boise Air Terminal",60.0,18.0,7.28,1.31,0.8,0.0,8.61,0.0,0.0,1074.0,350.0,115.0,37.0,0.0,572.0
2024,4,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1356.0,363.0,106.49,10.5,81.4,1.21,163.4,9.0,2.0,26280.0,6853.0,1174.0,3537.0,133.0,14583.0
2024,4,AA,American Airlines Network,BTV,"Burlington, VT: Burlington International",3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0
2024,4,AA,American Airlines Network,BUF,"Buffalo, NY: Buffalo Niagara International",120.0,28.0,12.06,0.93,3.26,0.0,11.75,0.0,0.0,1830.0,614.0,122.0,85.0,0.0,1009.0
2024,4,AA,American Airlines Network,BUR,"Burbank, CA: Bob Hope",113.0,33.0,8.64,1.38,7.59,0.47,14.91,0.0,1.0,2017.0,356.0,224.0,283.0,9.0,1145.0
2024,4,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",307.0,104.0,35.99,3.63,16.92,0.0,47.46,3.0,2.0,5330.0,1654.0,305.0,704.0,0.0,2667.0
2024,4,AA,American Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",36.0,5.0,0.36,0.41,1.0,0.0,3.23,1.0,0.0,482.0,8.0,13.0,53.0,0.0,408.0
2024,4,AA,American Airlines Network,CAE,"Columbia, SC: Columbia Metropolitan",60.0,22.0,6.18,2.17,2.46,0.0,11.19,1.0,1.0,2859.0,432.0,610.0,180.0,0.0,1637.0
2024,4,AA,American Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",441.0,115.0,43.81,5.04,13.52,0.0,52.63,3.0,1.0,7805.0,3068.0,285.0,489.0,0.0,3963.0
2024,4,AA,American Airlines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",93.0,27.0,5.74,1.8,3.76,0.0,15.7,1.0,0.0,2700.0,447.0,342.0,130.0,0.0,1781.0
2024,4,AA,American Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",378.0,115.0,37.86,3.51,13.06,0.43,60.15,1.0,1.0,7016.0,2262.0,335.0,486.0,9.0,3924.0
2024,4,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",10655.0,2207.0,569.41,40.87,567.35,4.61,1024.76,57.0,17.0,187086.0,68360.0,5185.0,19298.0,336.0,93907.0
2024,4,AA,American Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",338.0,104.0,32.61,6.71,13.42,0.0,51.26,4.0,0.0,8632.0,2793.0,613.0,930.0,0.0,4296.0
2024,4,AA,American Airlines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",90.0,18.0,7.01,1.21,2.16,0.0,7.61,2.0,0.0,1047.0,329.0,229.0,105.0,0.0,384.0
2024,4,AA,American Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",276.0,86.0,30.59,1.31,17.6,0.27,36.23,4.0,0.0,5288.0,1953.0,111.0,592.0,8.0,2624.0
2024,4,AA,American Airlines Network,DAB,"Daytona Beach, FL: Daytona Beach International",60.0,15.0,7.27,1.06,3.94,0.0,2.73,1.0,0.0,982.0,514.0,51.0,174.0,0.0,243.0
2024,4,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2369.0,560.0,155.02,18.73,119.57,3.57,263.1,26.0,3.0,51015.0,16596.0,2786.0,4638.0,128.0,26867.0
2024,4,AA,American Airlines Network,DEN,"Denver, CO: Denver International",731.0,222.0,64.1,8.39,74.38,0.0,75.13,5.0,0.0,13056.0,4504.0,464.0,2514.0,0.0,5574.0
2024,4,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13269.0,3343.0,700.26,210.08,985.45,8.41,1438.8,270.0,77.0,312907.0,79064.0,30134.0,67816.0,280.0,135613.0
2024,4,AA,American Airlines Network,DSM,"Des Moines, IA: Des Moines International",227.0,73.0,31.06,3.36,16.33,0.0,22.26,3.0,0.0,6125.0,3229.0,316.0,783.0,0.0,1797.0
2024,4,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",487.0,138.0,35.39,4.91,14.82,0.33,82.55,5.0,1.0,10537.0,2802.0,905.0,611.0,26.0,6193.0
2024,4,AA,American Airlines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",87.0,26.0,7.29,0.26,5.05,0.0,13.4,3.0,1.0,2087.0,441.0,62.0,286.0,0.0,1298.0
